X_1,X_2,Y
2.331,-8.564,-12.878
12.012,2.756,22.169
1.146,-11.141,-19.31
8.679,10.894,35.747
-8.543,0.986,-2.805
-0.915,-9.403,-15.147
-3.889,10.588,19.083
-1.773,20.71,41.239
-11.263,-15.4,-40.635
5.433,-3.963,0.371
9.248,-14.345,-13.865
9.414,27.308,68.862
-3.029,-3.568,-6.294
1.1,8.551,20.97
10.111,12.673,37.391
-7.602,5.873,5.108
-6.184,-14.684,-33.222
-5.099,-2.769,-9.439
-11.305,-13.985,-35.575
-4.749,0.211,-1.138
12.264,-10.933,-5.8
-4.938,-10.444,-22.939
-10.811,2.197,-3.122
-12.057,-0.325,-12.576
2.969,-2.578,4.85
-13.399,-14.838,-39.586
-16.077,-11.646,-35.758
11.894,8.724,30.44
5.504,-1.218,6.73
5.902,10.458,29.07
4.098,-5.059,-2.342
-2.762,-0.841,-1.708
6.496,12.829,34.626
0.741,-1.445,1.352
-1.124,-10.962,-18.337
-8.661,-3.906,-13.749
-1.569,-3.549,-6.252
14.69,10.613,40.124
10.998,-7.776,1.596
8.668,6.231,24.476
-12.177,-6.423,-19.525
18.571,8.62,37.705
5.863,-10.52,-8.747
7.846,2.633,14.804
-1.427,0.033,2.88
24.423,-2.386,23.194
-9.867,-3.47,-15.741
-3.492,1.642,1.57
14.395,-2.121,11.632
-6.054,-10.931,-24.471
-13.1,4.682,-0.62
-19.075,0.086,-15.791
5.502,-0.395,5.758
5.957,11.339,29.876
-3.819,-8.56,-18.682
-7.734,-5.211,-14.143
-10.276,4.216,1.489
-9.165,-1.345,-9.265
2.397,2.555,11.667
1.966,-0.148,5.512
-7.911,15.34,26.109
2.379,-8.455,-7.828
2.84,-8.56,-10.671
23.044,-14.936,-2.327
4.257,-17.133,-27.97
-2.262,13.471,29.932
11.6,2.886,22.606
14.17,-7.5,3.999
-18.834,-10.962,-36.611
2.373,13.909,31.362
2.43,-11.443,-18.098
5.066,0.921,9.624
-0.309,-14.02,-24.576
6.438,22.002,52.363
6.909,-2.576,4.121
3.564,2.482,9.111
-27.701,7.089,-10.272
-5.146,-6.296,-14.865
-5.123,-12.58,-27.368
8.657,-6.058,-0.753
1.62,-12.605,-21.247
17.913,6.889,34.033
13.257,-8.106,-0.665
-13.665,1.831,-6.206
-11.308,16.653,25.36
1.291,-12.009,-19.845
8.401,2.73,16.391
4.468,-4.735,-1.203
7.93,-6.042,-1.076
3.138,-0.344,4.922
-5.912,-3.263,-10.218
-19.579,6.532,-5.18
-10.583,4.904,2.755
13.636,-5.924,3.945
8.415,4.846,21.686
-4.781,4.694,5.075
3.759,-7.341,-7.188
12.718,-2.527,9.931
7.871,-3.225,2.282
6.495,-24.979,-39.205
9.736,-6.092,2.184
-16.092,-11.453,-34.411
6.873,3.037,15.158
-14.235,-6.61,-22.266
2.822,0.055,5.61
2.666,20.784,46.639
-5.94,9.692,15.677
-2.703,9.908,19.278
-4.234,-8.763,-17.505
-1.017,-4.472,-6.797
-12.662,2.022,-5.112
-4.736,-12.999,-27.868
2.441,-12.159,-18.939
2.949,1.575,10.021
4.203,-12.499,-18.292
9.711,-1.603,10.372
13.291,-1.622,12.417
11.219,-16.304,-18.262
-4.253,18.891,38.023
5.474,-24.884,-43.718
25.056,-11.041,6.887
12.342,10.866,35.982
8.617,-5.649,-1.106
4.691,-6.828,-8.303
-4.987,-8.436,-18.776
22.826,-6.388,13.663
4.41,-1.891,3.541
3.438,-23.855,-40.237
-0.228,-8.206,-13.891
-1.089,-2.255,-2.634
1.986,13.855,33.289
11.421,-3.827,6.324
5.61,-13.386,-18.004
-19.444,14.007,12.924
-14.831,-1.842,-16.12
9.274,1.638,16.16
-13.361,13.8,16.305
6.823,-0.09,12.072
3.292,3.072,10.769
0.695,2.624,9.616
-11.244,-1.872,-11.609
14.381,-9.513,-3.467
2.298,4.867,15.521
5.219,-7.654,-1.941
-5.616,-27.05,-59.134
-3.087,5.492,10.159
-0.769,-3.727,-4.299
-2.506,19.033,37.468
5.507,-10.895,-12.37
-11.002,5.102,2.135
-7.111,-14.932,-33.47
2.9,23.903,52.308
0.214,-21.447,-40.301
2.426,-10.64,-15.832
8.417,-12.73,-11.924
-17.925,-14.413,-42.679
15.826,0.358,20.424
-2.675,7.705,14.447
2.924,11.054,27.798
4.936,8.068,23.768
-12.459,-9.946,-30.542
-1.085,-6.26,-11.54
2.805,4.021,14.915
12.31,-4.112,5.861
-5.828,12.815,21.778
-9.114,-5.938,-19.63
13.496,10.401,37.23
10.137,-20.819,-26.225
-1.34,-0.495,1.396
-14.861,-0.896,-13.42
-0.463,-5.281,-5.996
0.283,-5.458,-7.517
6.761,-2.042,8.4
-2.923,-0.395,-1.589
-8.257,-6.957,-20.872
-15.281,-24.113,-61.395
15.316,-10.504,-3.273
12.282,-4.417,5.892
6.174,-6.88,-2.439
12.395,-1.109,11.186
-3.142,-0.015,0.56
6.04,-17.735,-25.557
13.404,6.316,27.448
21.798,8.642,42.089
5.833,3.664,16.765
-22.819,-4.893,-28.179
-3.431,0.517,-0.427
-4.244,13.605,24.823
5.248,4.967,17.727
1.148,-16.872,-32.107
-21.621,-2.736,-22.892
4.725,-24.188,-41.993
6.347,-2.305,5.248
2.699,2.939,9.449
18.078,-13.9,-8.233
-3.721,-8.851,-20.0
-1.028,-4.413,-8.183
-16.6,-4.121,-23.329
19.758,-8.753,3.926
-10.115,4.376,2.014
2.66,6.015,18.241
0.6,9.284,23.779
-2.715,11.793,25.795
-20.398,-13.153,-42.787
-3.746,-2.675,-5.894
-15.536,8.516,4.499
1.776,-17.487,-29.986
-0.249,-9.49,-13.66
6.986,-1.298,10.071
25.084,-6.519,14.47
12.242,-13.651,-13.168
18.913,1.002,19.811
-0.32,-1.193,0.093
3.572,5.06,20.283
14.782,4.527,29.79
0.073,1.785,5.434
-11.415,-12.032,-33.191
-6.376,-5.252,-11.825
0.691,-18.906,-36.19
-12.166,-15.22,-41.258
15.782,3.343,25.371
-6.703,13.918,25.3
-8.974,0.968,-4.225
-4.141,-2.907,-6.037
4.938,10.702,29.237
27.907,-2.792,24.093
-4.289,7.842,15.595
-3.167,2.327,4.207
-1.193,-2.106,-0.262
3.604,7.64,20.256
0.878,-9.924,-15.349
-3.679,9.435,18.781
-0.414,-16.165,-31.714
10.571,-4.231,5.929
11.907,-0.464,13.351
-5.886,-7.258,-18.225
-8.585,20.404,36.139
-0.514,12.149,25.702
-1.831,-4.054,-4.819
7.35,10.704,31.825
11.041,-5.195,3.913
-21.236,-12.038,-44.335
3.557,6.624,16.507
2.9,12.016,30.556
15.487,-0.279,18.267
26.69,-8.968,10.841
13.766,-0.262,17.05
25.019,-2.488,24.358
14.636,2.66,22.823
-9.427,-0.723,-6.819
3.36,9.847,25.093
15.125,-5.423,8.212
13.494,0.772,19.507
-4.7,16.499,30.209
7.278,-12.531,-17.595
-14.999,17.694,24.715
24.359,0.524,27.636
-16.772,0.762,-12.8
3.774,-17.49,-28.781
2.091,-2.104,-0.197
-3.823,7.723,15.449
13.643,-6.389,5.183
1.159,17.323,38.071
16.203,2.705,25.455
3.48,22.572,49.56
8.319,-3.134,4.355
2.431,-0.981,3.503
4.42,-12.852,-15.408
-3.722,-12.535,-25.411
-1.081,1.685,5.644
7.951,-12.921,-14.815
10.192,12.923,38.858
3.881,-1.648,2.185
21.837,-2.299,20.144
5.364,-5.814,-0.428
4.161,22.609,52.172
12.796,-6.315,3.838
6.795,-14.018,-17.917
13.36,-9.71,-4.554
7.428,-7.132,-3.025
6.635,-5.09,-4.681
15.498,1.297,20.984
-3.513,-7.637,-17.705
7.229,-1.754,7.117
4.565,3.922,13.871
-11.241,-5.845,-23.446
14.54,-1.221,14.684
-8.015,-21.549,-51.317
18.959,2.024,25.15
9.378,7.116,27.57
7.175,-10.469,-11.311
-5.294,-7.143,-17.469
-0.475,18.993,39.932
15.107,1.106,21.65
-4.576,-4.498,-10.068
0.278,1.775,4.767
8.462,-10.429,-8.698
0.857,-0.768,3.084
-0.237,-4.03,-3.94
6.784,-2.605,6.772
-1.258,0.295,1.346
-10.818,-1.296,-11.245
21.949,1.413,28.526
11.153,4.317,21.567
10.804,-10.926,-8.659
-3.441,-11.743,-23.989
12.081,-13.084,-11.027
-9.538,-9.619,-27.142
17.467,5.866,30.656
-5.089,30.158,57.875
-3.539,-9.076,-18.226
12.355,6.337,28.361
5.315,4.238,18.198
-1.099,-0.386,3.398
-11.751,-15.765,-40.801
-0.537,-14.151,-25.288
-7.917,5.908,5.393
-2.467,6.399,13.227
10.226,-7.872,-0.855
-2.938,1.204,4.602
13.223,-7.603,1.236
-6.677,-3.447,-11.654
-11.841,-5.116,-18.737
-18.949,-0.787,-18.155
0.462,-5.215,-6.877
-3.837,-3.822,-9.287
-7.158,-8.948,-22.516
-0.812,1.407,6.956
-0.205,-0.435,2.247
9.79,-10.223,-9.869
-4.854,9.292,15.488
-5.964,2.974,4.027
-11.114,-16.461,-41.873
10.196,-1.756,7.962
10.311,0.622,13.63
10.092,0.702,13.847
21.267,-1.185,24.214
-6.133,10.202,18.136
-13.11,3.95,-1.578
7.859,20.028,50.014
-17.513,3.218,-7.816
4.87,11.008,30.413
11.452,-1.914,10.134
4.904,-11.521,-15.438
5.553,-4.812,-1.158
1.901,0.448,4.601
17.947,-7.48,4.848
-5.434,-5.273,-15.274
9.204,6.577,25.487
-2.604,-10.58,-20.544
-8.481,-12.33,-30.806
-11.355,17.766,26.909
-10.458,-7.677,-22.205
-0.567,2.684,8.094
-3.899,6.334,12.031
10.213,5.916,24.639
-10.512,8.486,8.542
9.48,4.423,23.151
4.465,-8.582,-9.639
2.824,2.212,9.789
-11.459,-6.357,-22.354
13.512,1.77,19.455
-7.504,-3.544,-9.255
-1.912,0.713,2.407
14.186,1.048,16.417
-6.42,1.602,1.84
-6.199,1.895,-0.7
10.646,-2.999,8.084
5.199,-8.359,-8.471
-6.758,5.392,4.254
-3.819,18.326,34.853
-0.953,20.519,41.971
-8.148,-1.6,-5.538
0.458,-3.293,-1.627
5.176,12.077,33.149
-10.177,-4.487,-14.335
-0.543,3.006,10.027
-7.842,-5.117,-17.144
-13.725,3.334,-4.094
10.879,-6.598,0.652
13.269,2.388,19.13
-0.507,2.619,8.628
8.048,-4.006,4.057
3.39,-3.667,-2.352
-8.497,-11.001,-29.47
6.318,14.222,39.398
2.145,4.187,14.666
-15.954,13.947,13.292
-6.855,19.257,35.118
-8.629,7.135,8.245
-11.362,-24.215,-56.762
-0.125,-14.681,-28.565
-6.631,-7.519,-17.965
-5.366,3.082,4.099
-7.074,-7.217,-20.402
0.361,-8.777,-10.992
0.808,13.124,29.137
3.933,-4.383,-3.962
7.88,2.142,16.405
11.425,8.518,32.733
-14.414,6.25,0.833
2.053,12.808,34.287
14.367,-9.349,-2.703
14.357,6.353,28.601
-2.819,-4.497,-8.952
11.084,-6.314,-0.104
14.039,-4.003,8.115
-0.411,-15.153,-24.548
-16.239,1.382,-10.061
11.1,-2.823,5.989
-9.444,1.193,-3.677
0.581,6.305,19.029
-0.712,0.977,5.008
2.516,-18.208,-27.762
7.541,-2.552,6.488
8.077,-3.606,6.229
19.277,-18.235,-14.986
21.084,2.871,30.007
-9.993,12.825,18.155
-9.512,-6.975,-19.286
9.541,0.515,13.995
-5.433,14.244,26.402
8.244,-10.839,-10.665
16.542,17.676,57.057
7.725,15.299,41.515
9.423,-2.239,6.486
-0.415,0.018,1.574
13.462,-0.165,14.044
15.875,-5.768,6.671
1.515,-1.332,7.208
2.862,3.975,12.112
0.857,2.536,10.308
10.561,12.372,37.65
0.736,-25.651,-48.37
4.396,-14.34,-19.676
2.372,4.174,13.352
0.464,6.926,17.449
-5.585,-11.213,-25.806
3.398,-12.975,-16.034
4.02,-9.835,-12.885
-6.903,-13.308,-29.344
5.287,-28.527,-50.116
-12.465,4.18,-0.49
-1.93,-17.736,-32.879
-1.953,-7.864,-15.192
-15.797,-15.014,-43.811
-1.306,-12.25,-22.164
4.572,-3.529,0.223
16.413,18.26,52.968
-14.766,12.055,14.518
4.13,12.692,34.489
-2.741,-14.92,-30.923
0.038,-10.207,-17.99
0.661,-14.182,-24.438
-13.952,-2.323,-18.269
4.199,-9.504,-9.901
23.167,2.183,30.658
8.687,-12.503,-13.207
-0.083,8.677,22.035
-16.027,3.882,-6.003
2.252,-3.325,0.198
-5.245,-12.766,-28.507
-7.601,3.43,2.898
4.099,-21.659,-35.944
2.422,-2.355,-1.079
4.258,-2.897,3.077
8.859,-7.862,-5.348
21.841,5.092,33.914
-8.533,11.432,16.182
-7.034,-0.225,-5.379
5.77,7.502,22.93
-5.252,18.439,33.464
2.455,16.02,37.267
9.427,-3.949,4.959
13.945,-17.807,-18.56
7.628,8.702,27.535
11.761,-6.167,3.027
2.333,-5.565,-5.523
7.686,7.414,23.623
6.617,-11.916,-12.61
20.909,-1.16,21.452
-11.368,1.84,-4.887
1.965,13.181,31.488
-7.543,-3.895,-11.235
1.616,11.378,27.437
4.268,-0.426,5.952
-14.99,-21.289,-55.783
-0.565,1.829,7.774
10.809,-5.821,2.16
23.379,-1.111,20.011
3.928,2.915,14.285
0.41,21.042,45.021
-3.244,4.931,8.294
-11.473,2.184,-2.284
6.984,11.797,33.173
11.709,9.799,34.103
15.128,9.619,38.814
1.341,2.197,10.06
6.673,-3.986,3.022
1.315,-4.514,-5.5
0.28,-8.799,-12.883
1.295,8.224,21.265
7.284,3.589,15.248
15.23,4.22,26.491
2.667,3.922,11.884
7.99,-1.036,6.545
11.545,2.997,20.668
-7.571,1.352,-4.012
11.064,4.988,21.203
7.318,-0.968,8.418
5.29,0.913,11.495
-2.53,22.483,46.01
3.227,-2.74,1.518
10.624,-2.141,8.513
0.325,-14.586,-26.913
-9.31,-5.433,-17.213
7.87,-17.036,-20.779
7.045,-5.625,2.631
14.434,3.4,23.062
3.058,4.382,14.302
1.385,1.912,6.869
13.768,-5.32,7.433
-5.02,2.981,5.371
12.317,22.976,60.209
12.506,2.017,18.525
-19.403,-16.305,-47.658
-15.047,1.958,-9.101
-8.812,9.739,13.266
-19.409,11.295,4.723
7.745,-26.196,-43.101
3.424,-3.431,0.503
2.767,-11.237,-14.032
2.8,21.532,47.341
-0.934,1.493,6.224
-0.103,-5.235,-6.659
0.945,-5.288,-7.906
-11.787,-7.944,-24.536
3.433,0.119,7.013
18.944,-18.913,-15.114
-7.065,-7.913,-21.382
4.101,-8.157,-9.788
-4.043,-5.027,-11.915
2.577,-6.059,-3.681
0.673,6.748,16.262
5.157,-1.426,6.177
13.336,-2.426,12.281
8.056,2.884,15.909
6.421,4.676,18.264
6.906,-9.057,-6.938
-2.03,-16.108,-29.206
12.42,-7.424,-0.114
2.064,-8.173,-9.488
22.443,-1.153,23.041
20.858,-17.028,-9.168
23.67,1.422,30.211
11.419,-5.76,2.021
-2.902,-4.962,-9.801
6.521,8.004,26.498
-11.03,-8.507,-25.47
-11.808,-8.399,-27.654
-3.444,-11.002,-25.417
-5.741,4.016,5.524
0.255,-20.336,-39.358
11.22,-5.823,2.441
2.133,-10.65,-17.013
-18.283,-9.546,-34.985
-6.239,-3.294,-10.884
7.251,0.21,12.278
3.346,0.26,7.408
-0.25,3.129,10.405
19.296,9.018,40.246
-20.381,21.603,26.074
2.389,2.185,8.383
-9.003,0.959,-5.458
5.976,0.539,11.447
-5.159,9.253,16.292
-0.625,-6.245,-10.278
1.946,-1.014,1.7
-8.326,-13.966,-32.42
26.626,-21.628,-13.615
-19.55,14.495,12.546
0.33,-2.506,-0.523
4.372,-10.643,-15.422
19.969,-4.982,15.147
-2.635,-1.861,-2.127
-11.094,-6.456,-20.877
-12.146,-27.308,-63.627
1.252,4.078,11.079
-2.894,7.619,14.535
14.89,14.217,45.809
-6.008,2.211,5.065
-14.959,12.496,12.777
-5.424,-16.303,-37.076
10.581,-18.222,-23.606
15.194,-7.402,6.234
-4.793,-17.924,-36.365
15.711,1.632,22.1
5.214,1.866,13.075
-20.374,1.55,-15.348
-9.807,-8.232,-22.862
-5.802,5.999,9.896
-10.371,-1.888,-11.521
4.024,1.403,9.118
-3.769,10.187,17.822
2.703,5.454,16.454
6.708,19.372,48.685
1.691,10.378,23.968
5.664,-6.557,-3.35
9.332,-2.148,9.059
-7.595,2.597,-1.381
11.353,17.589,51.81
3.51,-4.347,-0.847
-3.045,-11.004,-20.166
14.074,2.428,20.992
13.848,12.108,39.443
-5.517,-1.599,-3.978
-5.388,-3.696,-8.846
18.489,-6.218,8.381
-18.134,3.635,-7.97
33.088,-5.227,26.791
13.655,-15.25,-14.02
10.229,4.349,19.151
-1.08,17.054,38.143
0.057,17.246,39.42
-5.448,-6.924,-17.97
13.541,-25.396,-37.306
-9.811,-0.124,-6.932
10.729,-9.649,-7.066
-2.972,-3.243,-5.556
3.907,-15.651,-23.969
9.752,-10.218,-6.899
7.225,-9.442,-10.129
-2.876,-19.815,-37.656
-5.29,-1.991,-5.24
1.29,0.205,5.695
5.178,20.993,53.891
3.958,11.123,27.743
-10.248,-15.618,-39.234
-15.695,-11.225,-34.015
-10.985,-9.775,-27.926
9.59,-9.344,-5.764
12.221,-6.172,3.087
10.634,-5.913,2.725
-0.446,13.013,29.993
-9.282,0.837,-3.548
-10.487,5.208,3.164
-10.9,-5.111,-14.648
3.44,4.715,17.479
-2.321,19.252,38.155
7.491,12.791,34.869
16.365,1.474,23.884
5.281,-5.481,-3.191
-3.622,-23.465,-45.711
3.953,-3.804,0.328
-0.961,1.286,2.464
7.975,-2.269,7.947
-0.864,-11.014,-18.866
-6.136,-5.502,-14.178
-12.092,1.477,-6.855
12.576,4.068,22.737
4.194,-11.197,-13.926
-5.186,-12.133,-27.98
3.715,-11.74,-18.572
14.634,0.053,18.591
16.141,-0.563,18.193
12.389,-18.647,-19.895
-4.665,7.647,13.962
8.916,-1.004,9.591
-6.965,-3.594,-10.315
3.39,11.763,30.283
-10.963,-14.439,-37.343
-2.729,14.149,27.44
5.948,9.817,25.99
-4.387,-10.209,-22.932
3.234,2.285,10.193
7.457,-14.688,-19.306
17.431,-0.395,19.875
-11.554,4.792,1.509
19.76,9.652,40.555
14.229,-3.643,8.423
-4.483,-9.711,-19.495
-4.266,12.295,25.26
1.587,-14.511,-24.925
-7.159,-3.589,-14.282
-21.648,-9.909,-38.683
-1.422,-3.581,-8.251
0.794,6.02,14.223
-14.037,4.448,-2.307
-3.756,16.983,36.811
8.03,-2.93,5.474
11.896,8.636,34.904
26.69,0.295,30.827
10.22,9.608,32.132
-8.001,-13.46,-31.721
-0.792,-2.151,-0.824
-2.936,13.572,27.85
2.407,10.088,23.243
6.1,10.028,26.984
-3.01,-11.907,-24.884
21.272,-20.197,-14.345
13.303,11.731,39.546
-11.891,-13.868,-36.072
7.83,-15.051,-19.53
-2.723,3.497,8.234
7.456,-9.14,-8.138
6.724,-16.216,-24.302
21.326,-12.759,-3.774
4.164,19.349,44.568
-8.763,4.941,3.01
-4.938,-10.018,-22.817
4.739,11.91,30.582
-2.231,-6.199,-11.077
-2.576,-2.433,-6.909
-0.926,4.163,10.742
4.905,-0.738,4.07
0.988,6.078,16.72
2.468,-17.548,-30.691
1.313,0.794,7.986
-11.303,0.551,-7.737
-16.992,16.363,18.105
-4.973,5.423,8.175
10.47,-13.89,-12.022
1.33,-0.86,3.095
17.835,-1.033,17.711
-9.972,-2.268,-9.835
-11.14,8.476,8.955
3.01,-5.3,-3.197
0.951,10.807,24.421
0.615,-10.959,-18.697
18.01,21.319,63.228
-7.046,-2.368,-8.071
-16.403,-1.325,-16.349
-5.489,3.811,6.746
7.036,9.687,28.849
17.677,-9.925,1.349
1.342,-2.089,0.757
3.395,0.917,10.38
2.516,5.125,15.723
10.009,-1.07,9.944
-1.433,-16.934,-31.999
-8.32,10.963,16.734
-10.499,2.87,-2.032
22.124,2.718,30.737
6.05,-20.522,-30.861
-13.93,-4.164,-18.229
-10.012,1.939,-3.819
-0.159,-7.0,-10.377
10.241,-13.572,-14.845
-18.612,1.182,-13.594
14.008,-27.5,-36.509
-6.422,6.498,7.691
1.999,1.356,6.234
-14.328,-7.24,-23.205
-2.279,-1.0,-0.043
11.99,9.442,34.555
12.081,1.352,20.383
-16.897,11.38,8.432
6.744,-13.713,-18.206
6.509,21.332,52.507
12.099,3.971,23.61
-5.335,13.133,22.373
-1.018,1.499,6.092
7.927,-1.428,5.129
-18.845,-6.519,-30.442
15.608,6.166,31.756
-1.539,-17.67,-34.385
-11.606,7.744,7.801
-15.607,-14.042,-39.277
11.499,-10.091,-4.9
0.601,-13.845,-26.591
-14.521,-5.809,-23.658
-5.517,-6.015,-14.052
5.797,4.05,17.453
0.628,-20.468,-35.821
-0.989,-2.798,-3.472
-0.361,0.555,4.277
9.726,-8.307,-4.276
2.487,-4.793,-7.915
-14.391,0.468,-10.433
-1.086,-9.307,-17.069
10.241,18.434,53.012
-7.465,13.145,22.889
12.333,-8.701,-0.55
-1.75,-10.336,-18.973
-17.55,7.529,1.765
-3.282,2.725,6.16
6.614,-1.794,8.617
-14.871,-18.512,-48.076
21.248,-5.996,10.996
-4.031,-15.681,-33.389
0.666,-11.008,-20.665
-7.247,2.137,0.045
6.147,9.088,28.428
10.603,0.976,16.268
-9.41,-5.693,-17.714
1.725,-2.016,0.994
-14.672,10.824,11.588
-15.327,6.035,2.19
5.465,-9.118,-9.676
-5.821,-5.566,-16.649
0.271,4.7,11.82
4.792,-3.686,-0.772
17.363,-7.686,2.964
-14.899,-8.012,-26.977
5.185,1.199,10.847
-2.857,6.352,12.5
-0.197,9.958,25.768
7.522,5.877,24.109
-15.344,9.752,8.068
-19.737,0.683,-13.393
-0.134,1.593,9.736
-5.22,2.224,0.214
-6.281,-3.053,-12.424
14.389,9.876,37.559
-22.601,-21.439,-60.862
-11.735,-0.622,-7.417
2.763,-9.913,-15.255
18.82,-1.787,18.149
15.18,-4.207,10.632
12.124,-0.262,13.872
-3.971,6.729,12.01
8.76,-9.408,-6.359
-2.429,14.966,30.935
5.49,3.266,17.053
3.659,3.686,13.508
-6.994,5.746,7.539
1.289,-0.424,5.233
-9.251,8.421,11.298
0.337,-1.745,-0.231
0.981,-1.114,-0.481
12.938,-1.14,11.366
10.097,-18.956,-26.14
6.193,11.272,28.527
13.085,-2.668,12.203
8.108,-16.905,-22.907
1.669,-9.907,-15.002
-1.414,-2.364,-2.257
-8.503,-14.812,-35.901
-5.688,-4.792,-11.629
-14.037,7.93,7.117
9.863,18.419,49.511
9.771,-1.955,6.66
-0.219,1.258,7.472
6.74,-1.68,5.533
-20.541,-24.916,-68.498
-7.849,3.859,3.795
-18.375,-1.882,-17.992
-3.306,6.858,14.585
-9.187,-6.439,-19.258
-10.142,-5.849,-18.378
2.355,-11.89,-18.751
10.191,-21.75,-30.39
9.394,-26.67,-40.325
11.797,-3.433,7.577
-0.812,-0.813,0.809
4.568,-10.916,-14.534
4.034,-27.43,-47.615
-0.592,2.979,7.479
7.271,25.648,61.67
-4.97,1.075,1.248
-10.926,-5.658,-19.753
-7.704,7.778,9.899
-0.236,-4.83,-5.916
13.106,-9.391,-2.741
-1.542,-18.976,-36.151
4.225,14.712,37.409
1.137,6.333,16.065
0.587,11.867,27.435
11.501,-2.758,9.641
-10.349,-0.169,-7.704
-14.158,-8.958,-30.282
9.856,7.464,28.047
-1.791,5.812,11.728
-0.027,-11.302,-17.845
1.683,11.964,28.638
6.409,5.182,20.092
-7.872,7.43,9.409
-14.377,-21.268,-53.553
-0.722,1.745,7.53
9.436,4.865,23.422
13.782,-0.943,15.095
-9.579,-4.34,-16.062
-1.838,-16.005,-32.278
3.694,2.493,15.842
-0.71,-7.688,-14.691
-2.338,-9.022,-20.437
15.214,-13.09,-7.238
-4.823,-2.147,-5.817
8.925,-5.21,2.163
13.354,-0.555,15.482
6.419,3.772,16.302
14.371,3.33,23.501
-3.073,1.21,1.808
-4.239,3.271,4.197
11.55,6.44,29.619
11.041,2.409,18.449
-5.353,8.562,14.692
-5.761,-2.714,-6.628
1.349,-25.026,-45.392
8.406,-2.776,3.844
8.797,14.69,40.822
13.289,10.172,35.777
-8.287,1.456,-1.606
-11.414,-1.181,-11.898
-2.211,7.332,15.393
-11.317,6.965,5.358
-1.447,11.435,25.833
-5.025,-1.982,-3.876
-21.344,1.993,-15.314
7.288,5.268,21.782
-7.123,5.516,6.908
-8.243,-6.22,-16.362
11.7,9.056,32.166
5.43,-2.845,3.949
0.95,-4.194,-4.861
-1.098,-0.079,0.094
10.509,16.483,48.156
-1.339,-4.743,-8.973
-12.576,13.224,15.745
-1.794,6.898,15.321
-11.461,-11.891,-33.608
4.248,-0.789,6.586
-2.308,-6.609,-12.856
-11.246,3.881,-0.904
9.783,-12.961,-15.072
2.896,-5.499,-5.165
23.068,-18.674,-11.189
-1.205,-16.414,-30.708
6.326,7.31,22.109
4.032,12.369,31.667
24.709,12.996,54.592
-0.041,19.245,43.139
-4.919,8.734,16.564
14.986,2.396,25.542
3.237,-6.833,-6.672
-5.57,8.86,13.622
0.304,-20.49,-38.675
-12.417,-10.401,-31.073
22.472,13.509,53.165
0.757,5.984,14.291
6.247,21.317,54.276
-1.344,4.464,8.79
11.357,5.68,27.072
15.558,-6.522,6.898
22.661,-1.3,22.768
-3.214,-8.465,-17.184
4.501,7.405,22.671
6.649,-2.23,4.974
-0.116,-15.603,-28.601
-9.452,2.636,0.758
4.582,-10.509,-11.565
19.117,-0.121,20.834
-7.476,-10.074,-23.849
4.777,-6.598,-4.045
3.431,-19.197,-30.53
16.614,-0.385,19.659
-5.55,12.303,18.714
-0.478,-23.508,-45.109
-11.039,-9.122,-28.079
2.451,-1.001,1.879
-4.87,-6.506,-16.416
9.367,-0.62,10.424
-5.153,9.001,16.701
-5.58,15.243,26.742
10.816,-18.978,-25.322
4.139,-2.767,0.851
-13.163,0.131,-11.729
7.137,2.289,16.186
13.699,-4.68,5.535
3.509,-15.54,-25.165
11.91,-1.25,13.702
12.947,7.54,30.716
-8.746,-12.226,-29.637
2.71,14.383,32.737
30.45,-17.473,-1.514
19.473,3.538,29.904
-5.772,-7.26,-16.68
11.426,2.527,17.75
19.521,1.618,23.255
2.34,1.488,9.415
2.803,19.033,42.204
6.931,11.927,34.749
-26.815,2.453,-20.364
4.137,-14.715,-23.986
-9.977,16.502,23.376
13.002,-2.745,10.79
3.278,-5.652,-5.547
7.06,-5.116,3.549
2.393,0.952,9.749
14.077,-2.306,11.396
6.067,-5.866,-2.411
14.068,3.097,25.479
-4.254,-0.948,-3.41
-21.848,8.77,-0.238
-2.683,10.019,21.089
7.814,2.982,19.04
-3.166,4.583,8.706
-2.353,-2.026,-1.896
19.479,-1.628,21.629
7.119,-7.856,-6.76
-5.525,-7.192,-13.315
-6.716,1.432,-1.186
16.843,-20.963,-22.797
13.847,5.244,27.508
-5.991,12.863,23.604
11.573,-6.536,1.76
-20.704,0.906,-15.713
13.178,6.6,28.891
-9.656,8.873,11.178
2.459,14.838,33.113
4.218,3.274,13.359
10.646,-2.01,10.616
-3.994,-16.967,-36.468
-7.129,-10.576,-22.462
10.085,-1.429,9.294
8.054,-20.484,-32.282
6.061,-3.794,0.052
1.253,-1.472,3.958
2.737,1.52,9.704
3.741,11.354,29.86
-8.354,-11.048,-26.243
-0.724,8.594,20.179
-7.218,22.043,40.462
-12.201,-7.623,-24.508
-8.547,-9.653,-24.819
0.18,-3.244,-2.091
-2.854,-6.989,-15.205
-15.949,-3.558,-20.375
-5.908,9.409,15.492
-12.03,-6.031,-18.86
7.485,-3.568,2.112
5.928,-15.132,-21.875
21.977,0.056,24.215
14.764,-14.194,-8.932
0.124,-1.536,-1.372
-3.369,-20.043,-40.315
18.298,7.245,34.62
13.571,0.13,17.609
8.17,-1.531,7.79
-4.692,-1.637,-5.31
